Job_id,Job title,Job posting date,Job posting url,Job location,Pay rate,Vendor company name,Job type,Work from availability,Work type(remote/on-site),Modified Date,Current date time,Job Title
d45d07f917cbfff513f3f53ff461398c,Business/Data Analyst with PL/SQL & Informatica exp(Only W2),2024-01-06T00:08:31Z,https://www.dice.com/job-detail/71df5a9a-c40a-4496-a4fc-474a55a81291,"Chicago, IL, USA",Compensation information provided in the description,BCforward,Contract,FALSE,Hybrid/Onsite,2024-02-01T04:10:21Z,2024-02-01T12:53:28Z,Data Analyst
f277cfab18b1c4908c2854c0c3c505ca,Data Analyst/Report Writer - $77 CTC - ONSITE,2024-01-25T21:48:45Z,https://www.dice.com/job-detail/a9516574-434c-4223-89a2-349391c1e79d,"Austin, TX, USA",Depends on Experience,"Chandra Technologies,  Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-25T21:48:45Z,2024-02-01T12:53:28Z,Data Analyst
fa30a614d1538f9cf5904a7eca9c2cac,Data Analyst,2024-01-26T21:16:20Z,https://www.dice.com/job-detail/12b39f44-2a4b-413a-a246-6ee78afccc43,"Raleigh, NC, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-01-26T21:16:20Z,2024-02-01T12:53:28Z,Data Analyst
384d85fae27259068824a82fc9cb34e8,Business Analyst/Data Analyst,2024-01-25T22:15:45Z,https://www.dice.com/job-detail/a062eea8-14f7-45ed-a4c1-86d313b55d15,"Montgomery, AL, USA",,TechNix LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T05:01:56Z,2024-02-01T12:53:28Z,Data Analyst
65b35b937cdf594dffd7a9b96557e957,Data Analyst,2024-01-24T13:24:26Z,https://www.dice.com/job-detail/5708b15b-23a5-4666-af34-fac3f5d2bb73,"Seattle, WA, USA",Depends on Experience,Belcan Services Group LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T06:27:51Z,2024-02-01T12:53:28Z,Data Analyst
8573746789d685b461ab542810d782e2,Business Systems Analyst/Data Analyst,2024-01-11T22:01:20Z,https://www.dice.com/job-detail/ea4d3b08-4e10-43b0-9568-e270ccb503fc,"Philadelphia, PA, USA",Depends on Experience,"InSource, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-26T01:19:26Z,2024-02-01T12:53:28Z,Data Analyst
78615675363d1caa5ccdfc6a3179adc3,Financial Data Analyst,2024-01-19T17:32:45Z,https://www.dice.com/job-detail/39d30d4f-2209-47ab-9773-2158fa39eed1,"St. Louis, MO, USA",$40 - $50 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-01T04:37:53Z,2024-02-01T12:53:28Z,Data Analyst
c5d0d73e8aea104abd2ce28f42daac84,Data Analyst,2024-01-26T21:12:32Z,https://www.dice.com/job-detail/dd47473a-3c84-46e3-84ab-212b517dd9cf,"Trenton, NJ, USA","$60,000 - $70,000",AaraTechnologies Inc,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-26T21:12:32Z,2024-02-01T12:53:28Z,Data Analyst
63c704db38461bc14d332f8c9673828b,Data Analyst C-Shopper,2024-01-29T17:32:44Z,https://www.dice.com/job-detail/51ca789e-ad97-472a-ba6c-fbf5fc6dd63e,"Irving, TX, USA",$35 - $40 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-01T04:42:38Z,2024-02-01T12:53:28Z,Data Analyst
c47513fddceecadbe41a346200d66825,Project Manager/Data Analyst with Financial,2024-01-29T14:41:06Z,https://www.dice.com/job-detail/ee3448d2-818f-4e16-a5c8-e3dfe3c49275,"Baltimore, MD, USA",$30 - $35,Kellton,Contract,FALSE,Hybrid/Onsite,2024-01-31T14:14:09Z,2024-02-01T12:53:28Z,Data Analyst
